5497	[]	[“가공식품 요리”, “면/만두요리”, “육류 요리”]
5496	["이국적인맛"]	[“김치요리”, “가공식품 요리”, “떡”]
5495	["일식 요리"]	["콩/두부 요리"]
5494	["한식 요리"]	[“해산물”, “쌀”, “양념”]
5493	[]	["과일 요리"]
5492	[]	["과일 요리"]
5491	[]	["달걀/유제품 요리"]
5490	["중식 요리","퓨전요리"]	["채소류 요리"]
5489	["일식 요리"]	[“쌀”, “채소류 요리”]
5488	["일식 요리"]	[“쌀”, “채소류 요리”, “버섯류”]
5487	[]	[“해산물”, “양념”]
5486	[]	["채소류 요리”,”면/만두요리"]
5485	["양식 요리"]	["달걀/유제품 요리"]
5484	["한식 요리","퓨전요리"]	["김치요리","채소류 요리”, “쌀”]
5483	["한식 요리"]	["김치요리","채소류 요리”, “육류 요리”, “면/만두요리”]
5482	["한식 요리","일식 요리"]	[“육류 요리”, “채소류 요리”, “쌀”]
5481	["양식 요리"]	["가공식품 요리”, “밀가루”]
5480	["퓨전요리"]	["과일 요리","가공식품 요리”, “밀가루”]
5479	["한식 요리","일식 요리"]	[“육류 요리”, “면/만두요리”, “양념”]
5478	["일식 요리"]	["가공식품 요리"]
5477	["한식 요리","퓨전요리"]	["가공식품 요리”, “해산물”]
5476	[]	[“소시지”, “밀가루”]
5475	[]	["달걀/유제품 요리”, “밀가루”]
5474	[]	[“육류 요리”]
5473	[]	[“육류 요리”, “면/만두요리”]
5472	[]	["가공식품 요리”, "달걀/유제품 요리”, “밀가루”]
5471	[]	["과일 요리"]
5469	["양식 요리"]	["달걀/유제품 요리"]
5468	["한식 요리"]	["달걀/유제품 요리”, “육류 요리”]
5467	[]	["과일 요리","달걀/유제품 요리"]
5466	["한식 요리"]	[“면/만두요리”, “육류 요리”]
5465	["한식 요리","퓨전요리"]	["가공식품 요리”, “떡”, “양념”]
5464	[]	["채소류 요리"]
5463	["한식 요리"]	[“밀가루”, “면/만두요리”]
5461	["한식 요리"]	["콩/두부 요리”, “쌀”]
5460	["한식 요리"]	["채소류 요리”, “쌀”]
5459	[]	["과일 요리"]
5458	[]	[“해산물”, “양념”, “육류 요리”]
5457	[]	["가공식품 요리”, “밀가루”]
5456	["양식 요리"]	["달걀/유제품 요리","가공식품 요리"]
5455	["한식 요리"]	["가공식품 요리”, “떡”]
5454	["퓨전요리"]	["가공식품 요리”, “밀가루”]
5453	["양식 요리"]	["달걀/유제품 요리”, “해산물”]
5452	["한식 요리"]	["콩/두부 요리","달걀/유제품 요리","가공식품 요리”, “면/만두요리”]
5451	["양식 요리","퓨전요리"]	[“가공식품 요리”, "달걀/유제품 요리"]
5450	["일식 요리"]	["가공식품 요리"]
5449	["한식 요리"]	["채소류 요리"]
5448	[]	["채소류 요리","과일 요리"]
5447	["퓨전요리"]	[“가공식품 요리”, “채소류 요리”, “과일 요리”]
5446	["한식 요리"]	["가공식품 요리”, “쌀”]
